Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Additional_Doses,Additional_Doses_Vax_Pct,Additional_Doses_12Plus,Additional_Doses_12Plus_Vax_Pct,Additional_Doses_18Plus,Additional_Doses_18Plus_Vax_Pct,Additional_Doses_50Plus,Additional_Doses_50Plus_Vax_Pct,Additional_Doses_65Plus,Additional_Doses_65Plus_Vax_Pct,Additional_Doses_Moderna,Additional_Doses_Pfizer,Additional_Doses_Janssen,Additional_Doses_Unk_Manuf,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Administered_5Plus,Admin_Per_100k_5Plus,Distributed_Per_100k_5Plus,Series_Complete_Moderna_5Plus,Series_Complete_Pfizer_5Plus,Series_Complete_Janssen_5Plus,Series_Complete_Unk_Manuf_5Plus
03/01/2022,9,AK,"1,445,865","83,700","559,120","803,045",0,"197,645","237,464","262,140","1,578,660","1,095,853","1,058,699","984,691","212,281","45,784","422,662","626,442",965,"149,800","173,877","178,528","231,778","1,097,546","501,439",68.5,"480,633",78.9,"445,073",80.7,"85,850",93.7,"446,122",61,"430,285",70.7,"398,346",72.2,"78,160",85.3,"41,075","159,044","245,891",112,"41,068","159,037","230,068",112,"40,912","158,612","198,716",106,"3,670","42,857","31,590",43,"182,822",41,"182,765",42.5,"176,258",44.2,"107,425",60,"55,313",70.8,"81,403","98,657","2,739",23,"501,235",73.7,"446,055",65.6,"1,095,587","161,006","212,482","159,039","245,834","41,070",112
03/01/2022,9,OR,"9,527,285","460,300","3,574,860","5,492,125",0,"225,886","261,181","284,297","1,243,640","7,446,260","7,208,607","6,760,043","1,913,820","272,501","2,769,826","4,388,555","15,378","176,546","197,617","201,722","249,820","7,449,516","3,246,243",77,"3,114,165",85.4,"2,907,886",86.8,"749,457",95,"2,897,802",68.7,"2,794,865",76.6,"2,609,891",77.9,"689,548",90,"245,377","992,195","1,654,955","5,275","245,374","992,191","1,552,040","5,260","244,531","989,265","1,371,116","4,979","52,422","311,377","324,397","1,352","1,486,141",51.3,"1,485,985",53.2,"1,430,838",54.8,"871,719",66.2,"514,017",74.5,"632,833","829,772","23,028",508,"3,245,012",81.3,"2,897,324",72.6,"7,444,549","186,584","238,784","992,194","1,654,480","245,376","5,274"
03/01/2022,9,GA,"20,654,895","816,600","8,045,340","11,792,955",0,"194,538","229,803","254,573","1,361,600","14,371,145","14,029,485","13,160,174","3,425,451","334,655","5,589,323","8,408,804","38,363","135,354","156,090","162,200","225,811","14,479,760","6,836,027",64.4,"6,639,353",73.9,"6,183,014",76.2,"1,431,716",94.4,"5,699,023",53.7,"5,563,916",61.9,"5,200,272",64.1,"1,247,956",82.3,"314,924","2,114,903","3,257,823","11,373","314,788","2,114,824","3,123,030","11,274","314,431","2,113,845","2,761,851","10,145","35,126","679,675","530,610","2,545","2,000,489",35.1,"2,000,001",35.9,"1,951,395",37.5,"1,276,828",47.5,"681,554",54.6,"891,254","1,084,207","23,610","1,418","6,834,237",68.6,"5,698,746",57.2,"14,369,161","144,256","207,361","2,114,857","3,257,696","314,825","11,368"
03/01/2022,9,MT,"1,880,895","104,200","773,900","1,002,795",0,"175,986","204,980","223,865","911,123","1,535,848","1,495,969","1,417,070","490,366","60,169","646,605","827,005","2,069","143,701","163,031","168,661","237,538","1,539,457","689,454",64.5,"666,875",72.7,"627,652",74.7,"195,295",94.6,"598,218",56,"580,994",63.3,"547,579",65.2,"175,683",85.1,"54,388","234,742","308,606",482,"54,381","234,719","291,413",481,"54,312","234,600","258,195",472,"10,042","84,385","81,030",226,"276,603",46.2,"276,564",47.6,"270,735",49.4,"191,146",60.4,"120,360",68.5,"130,357","140,992","4,919",335,"689,325",68.4,"598,189",59.4,"1,535,681","152,406","186,667","234,726","308,598","54,383",482
03/01/2022,9,WV,"3,853,285","160,900","1,538,060","2,154,325",0,"215,009","247,348","268,975","1,049,910","2,637,029","2,591,506","2,467,729","854,748","66,421","1,137,210","1,431,707","1,691","147,144","166,353","172,258","232,894","2,636,020","1,150,735",64.2,"1,124,630",72.2,"1,063,960",74.3,"338,485",92.2,"1,017,894",56.8,"998,071",64.1,"944,864",66,"306,634",83.5,"60,334","417,895","539,197",468,"60,315","417,797","519,501",458,"60,257","417,431","466,751",425,"9,578","156,808","140,054",194,"450,235",44.2,"450,155",45.1,"441,349",46.7,"324,664",57,"200,043",65.2,"213,263","232,039","4,860",73,"1,150,321",67.7,"1,017,658",59.9,"2,636,314","155,157","226,781","417,818","539,056","60,317",467
03/01/2022,9,UT,"5,995,950","241,300","2,046,960","3,707,690",0,"187,025","231,302","263,584","1,638,810","5,062,215","4,843,212","4,409,391","961,996","182,083","1,771,046","3,108,771",315,"157,900","186,834","193,839","262,932","5,033,629","2,282,001",71.2,"2,158,972",83.3,"1,948,080",85.6,"374,084",95,"2,028,026",63.3,"1,932,798",74.6,"1,747,606",76.8,"341,012",93.2,"168,301","662,385","1,197,326",14,"168,258","662,318","1,102,209",13,"168,100","661,909","917,586",11,"16,882","146,579","177,548",3,"866,424",42.7,"866,193",44.8,"832,080",47.6,"458,672",63.8,"248,934",73,"336,360","518,018","12,042",4,"2,281,464",77.1,"2,027,915",68.6,"5,061,580","171,106","202,692","662,363","1,197,268","168,270",14
03/01/2022,9,OK,"6,988,530","321,300","2,908,780","3,758,450",0,"176,613","210,167","232,584","1,100,330","5,721,601","5,595,461","5,265,329","1,540,997","151,596","2,310,527","3,258,068","1,410","144,595","168,273","175,235","242,626","5,687,614","2,769,904",70,"2,698,298",81.1,"2,526,998",84.1,"673,521",95,"2,217,212",56,"2,162,945",65,"2,021,978",67.3,"542,941",85.5,"141,855","840,667","1,234,433",257,"141,837","840,640","1,180,222",246,"141,761","840,365","1,039,641",211,"20,630","275,353","246,904",54,"802,861",36.2,"802,812",37.1,"785,894",38.9,"553,183",51.5,"334,141",61.5,"369,572","421,939","11,312",38,"2,769,621",74.8,"2,217,163",59.9,"5,721,281","154,569","188,806","840,649","1,234,417","141,840",257
03/01/2022,9,NY,"43,955,345","1,859,600","15,464,100","26,631,645",0,"225,950","262,057","284,957","1,333,540","37,884,592","36,712,959","34,441,307","8,327,556","1,417,081","13,692,170","22,755,728","19,613","194,744","218,878","223,279","252,645","37,915,315","17,312,033",89,"16,668,838",95,"15,571,339",95,"3,443,458",95,"14,697,207",75.6,"14,169,504",84.5,"13,207,497",85.6,"2,962,589",89.9,"1,243,128","4,933,921","8,514,764","5,394","1,242,922","4,933,253","7,988,170","5,159","1,241,978","4,931,055","7,029,745","4,719","186,633","1,397,134","1,377,012","1,810","6,465,373",44,"6,464,074",45.6,"6,251,379",47.3,"3,773,798",58.7,"1,968,879",66.5,"2,771,227","3,581,701","112,034",411,"17,309,748",94.5,"14,696,741",80.2,"37,881,741","206,704","239,845","4,933,796","8,514,565","1,243,016","5,364"
03/01/2022,9,MH,"86,380","12,600","56,400","17,380",0,"111,113","150,569","181,742","2,314,580","55,911","54,152","49,829","3,025","2,724","46,790","6,395",2,"71,920","94,392","104,839","81,056","55,985","29,290",37.7,"27,906",48.6,"25,379",53.4,"1,448",38.8,"24,175",31.1,"23,806",41.5,"22,170",46.6,"1,266",33.9,"2,692","19,404","2,077",2,"2,689","19,396","1,719",2,"2,683","19,368",117,2,118,"1,146",2,0,"4,781",19.8,"4,781",20.1,"4,776",21.5,"1,621",30.6,420,33.2,"4,596",164,21,0,"29,274",42.3,"24,167",34.9,"55,888","80,765","124,830","19,399","2,075","2,691",2
03/01/2022,9,OH,"21,972,355","970,400","8,268,440","12,733,515",0,"187,973","219,708","241,161","1,073,750","17,234,576","16,766,408","15,848,248","4,987,228","618,464","6,552,745","10,043,261","20,106","147,441","167,652","173,945","243,717","17,137,133","7,352,147",62.9,"7,102,647",71,"6,671,062",73.2,"1,888,191",92.3,"6,735,880",57.6,"6,522,949",65.2,"6,134,413",67.3,"1,780,955",87,"547,214","2,370,236","3,813,192","5,238","547,200","2,370,214","3,600,306","5,229","546,950","2,369,602","3,212,750","5,111","91,160","803,685","883,588","2,522","3,397,983",50.4,"3,397,304",52.1,"3,305,527",53.9,"2,254,143",64.8,"1,306,588",73.4,"1,450,812","1,889,178","57,302",691,"7,351,754",66.8,"6,735,844",61.2,"17,234,176","156,699","199,780","2,370,228","3,813,171","547,207","5,238"
03/01/2022,9,SC,"10,006,475","449,400","4,135,640","5,421,435",0,"194,349","226,392","247,836","1,067,900","7,281,187","7,124,478","6,745,166","2,238,609","229,273","2,834,627","4,215,121","2,166","141,418","161,188","167,062","238,907","7,280,074","3,428,193",66.6,"3,336,855",75.5,"3,140,840",77.8,"947,011",95,"2,878,967",55.9,"2,810,541",63.6,"2,645,471",65.5,"807,053",86.1,"205,882","1,032,672","1,640,038",375,"205,834","1,032,518","1,571,816",373,"205,260","1,030,526","1,409,319",366,"31,222","344,745","430,873",213,"1,105,603",38.4,"1,105,488",39.3,"1,082,523",40.9,"802,753",52.4,"497,892",61.7,"473,854","609,508","21,751",490,"3,426,440",70.6,"2,878,174",59.3,"7,278,602","149,881","206,054","1,032,597","1,639,367","205,837",373
03/01/2022,9,DE,"2,220,655","96,600","859,500","1,264,555",0,"228,049","264,424","288,325","1,175,530","1,731,962","1,684,666","1,578,960","509,006","61,359","665,551","1,002,978","2,074","177,863","200,602","205,009","269,449","1,705,735","795,820",81.7,"769,164",91.6,"720,069",93.5,"208,616",95,"657,961",67.6,"638,223",76,"596,718",77.5,"177,860",94.2,"56,588","231,390","369,316",667,"56,577","231,377","349,603",666,"56,527","231,248","308,291",652,"9,963","73,351","94,202",344,"287,597",43.7,"287,538",45.1,"278,292",46.6,"198,016",57.6,"117,305",66,"124,191","158,399","4,969",38,"795,656",86.6,"657,931",71.6,"1,731,774","188,432","241,626","231,379","369,301","56,584",667
03/01/2022,9,CA,"85,912,025","3,685,300","30,698,020","51,528,705",0,"217,432","255,339","280,597","1,471,570","71,593,605","69,056,236","63,925,542","14,691,069","2,277,262","26,749,751","42,551,253","15,339","181,194","205,242","208,787","251,641","71,860,784","32,367,989",81.9,"30,955,991",92,"28,487,689",93,"5,982,014",95,"27,841,658",70.5,"26,716,999",79.4,"24,565,639",80.2,"5,186,171",88.8,"2,070,404","9,577,660","16,188,720","4,874","2,069,792","9,576,881","15,065,513","4,813","2,062,513","9,550,943","12,947,681","4,502","201,257","2,620,623","2,362,833","1,458","13,400,033",48.1,"13,398,330",50.1,"12,870,199",52.4,"7,211,910",63.5,"3,672,014",70.8,"5,825,547","7,362,569","211,398",519,"32,352,045",87.1,"27,835,261",75,"71,571,539","192,767","231,391","9,577,353","16,183,004","2,070,031","4,873"
03/01/2022,9,MI,"20,022,330","929,600","7,891,440","11,201,290",0,"200,487","232,953","255,292","1,134,150","15,206,634","14,777,475","13,949,701","4,305,488","460,642","5,953,554","8,790,312","2,126","152,266","171,931","177,864","243,882","15,493,552","6,600,414",66.1,"6,370,379",74.1,"5,983,729",76.3,"1,689,531",95,"5,913,506",59.2,"5,717,484",66.5,"5,369,046",68.5,"1,538,355",87.1,"417,132","2,145,283","3,349,996","1,095","417,103","2,145,215","3,154,080","1,086","416,802","2,144,476","2,806,772",996,"70,862","768,396","698,499",598,"3,057,394",51.7,"3,057,085",53.5,"2,971,495",55.3,"2,006,738",65.8,"1,146,605",74.5,"1,353,763","1,656,925","46,587",119,"6,599,882",70.1,"5,913,444",62.8,"15,206,069","161,416","212,542","2,145,261","3,349,971","417,118","1,094"
03/01/2022,9,MS,"5,298,535","223,500","2,136,280","2,938,755",0,"178,033","210,140","232,640","1,088,680","3,763,710","3,695,218","3,487,928","1,099,594","91,477","1,512,241","2,157,377","2,615","126,462","146,553","153,143","225,932","3,797,732","1,750,314",58.8,"1,711,119",67.9,"1,601,191",70.3,"443,477",91.1,"1,516,327",50.9,"1,487,372",59,"1,396,470",61.3,"405,338",83.3,"84,552","578,888","851,858","1,029","84,536","578,873","822,935","1,028","84,454","578,531","732,490",995,"17,664","205,664","181,537",473,"543,812",35.9,"543,744",36.6,"535,167",38.3,"409,581",50.9,"246,099",60.7,"254,124","281,300","7,892",496,"1,750,156",62.7,"1,516,296",54.3,"3,763,536","134,765","189,730","578,880","851,846","84,541","1,029"
03/01/2022,9,VA,"18,766,005","772,900","6,612,620","11,380,485",0,"219,858","256,823","281,153","1,380,960","15,890,606","15,281,466","14,187,563","3,556,871","499,588","5,618,532","9,763,307","9,179","186,170","209,135","212,558","261,745","15,964,745","7,213,054",84.5,"6,884,449",94.2,"6,367,953",95,"1,444,147",95,"6,147,710",72,"5,876,521",80.4,"5,420,168",81.2,"1,240,586",91.3,"450,937","1,994,761","3,698,585","3,427","450,026","1,994,503","3,428,710","3,282","448,540","1,988,857","2,979,765","3,006","72,791","576,467","590,355",973,"2,809,892",45.7,"2,808,665",47.8,"2,691,580",49.7,"1,662,686",62.1,"895,065",72.1,"1,174,869","1,591,634","42,743",646,"7,209,191",89.8,"6,146,098",76.5,"15,885,085","197,821","233,697","1,994,625","3,697,215","450,833","3,425"
03/01/2022,9,NC,"20,885,300","917,900","7,871,760","12,095,640",0,"199,134","232,433","255,092","1,192,700","16,129,590","15,652,686","14,695,731","4,251,835","510,129","5,997,573","9,620,953",935,"153,790","174,199","179,493","242,810","16,028,910","8,634,366",82.3,"8,363,110",93.1,"7,850,946",95,"2,159,595",95,"6,226,604",59.4,"6,029,122",67.1,"5,637,820",68.9,"1,500,693",85.7,"478,155","2,157,898","3,590,404",147,"478,127","2,157,782","3,393,067",146,"476,695","2,154,749","3,006,234",142,"54,434","721,236","724,957",66,"1,570,121",25.2,"1,569,983",26,"1,523,329",27,"1,029,445",34.2,"584,589",39,"691,038","851,652","27,409",22,"8,632,061",87.4,"6,225,796",63,"16,126,516","163,252","211,426","2,157,855","3,589,657","478,138",146
03/01/2022,9,BP2,"330,530","16,100","146,820","167,610",0,0,0,0,0,"303,073","303,071","303,071","9,627","14,161","135,292","153,588",32,0,0,0,0,"303,073","141,914",0,"141,912",0,"141,912",0,"3,897",0,"132,145",0,"132,144",0,"132,144",0,"3,636",0,"13,479","52,065","66,601",0,"13,478","52,065","66,601",0,"13,478","52,065","66,601",0,195,"1,749","1,692",0,"41,641",31.5,"41,641",31.5,"41,641",31.5,"13,574",46.8,"2,258",62.1,"24,882","16,094",643,22,"141,912",0,"132,144",0,"303,071",0,0,"52,065","66,601","13,478",0
03/01/2022,9,WI,"11,098,045","450,400","4,133,900","6,513,745",0,"190,608","221,970","243,601","1,090,990","9,869,933","9,572,021","9,006,469","2,817,244","332,470","3,771,688","5,763,464","2,311","169,516","191,448","197,691","276,949","9,861,776","4,138,386",71.1,"3,979,667",79.6,"3,717,115",81.6,"1,034,131",95,"3,762,012",64.6,"3,624,622",72.5,"3,389,017",74.4,"962,392",94.6,"298,547","1,323,185","2,139,481",799,"298,518","1,323,138","2,002,173",793,"298,319","1,322,789","1,767,154",755,"30,550","460,650","470,885",307,"2,046,329",54.4,"2,046,061",56.4,"1,986,249",58.6,"1,327,710",70.3,"764,284",79.4,"856,849","1,162,773","26,607",100,"4,137,903",75.3,"3,761,948",68.5,"9,869,441","179,708","202,079","1,323,173","2,139,449","298,531",795
03/01/2022,9,LA,"7,900,490","320,000","3,221,020","4,359,470",0,"169,947","201,373","221,851","1,066,160","6,057,725","5,956,166","5,639,254","1,713,820","196,103","2,486,128","3,372,444","3,050","130,307","151,815","158,354","231,278","6,023,114","2,796,510",60.2,"2,734,158",69.7,"2,566,146",72.1,"674,091",91,"2,443,839",52.6,"2,403,601",61.3,"2,266,929",63.7,"634,432",85.6,"178,067","952,117","1,312,578","1,077","178,035","952,083","1,272,413","1,070","177,859","951,554","1,136,460","1,056","22,382","301,853","309,985",212,"926,330",37.9,"926,165",38.5,"912,129",40.2,"667,821",52.9,"399,340",62.9,"413,182","500,163","12,907",78,"2,796,236",64.3,"2,443,756",56.2,"6,057,366","139,335","181,732","952,102","1,312,533","178,046","1,075"
03/01/2022,9,IN,"12,624,880","593,600","4,448,800","7,582,480",0,"187,529","221,293","244,467","1,162,790","9,205,220","8,977,650","8,454,019","2,606,508","302,307","3,322,598","5,550,773","29,542","136,734","157,364","163,703","240,067","9,216,473","4,085,676",60.7,"3,947,690",69.2,"3,692,945",71.5,"1,001,150",92.2,"3,639,521",54.1,"3,547,611",62.2,"3,330,165",64.5,"936,358",86.2,"279,231","1,242,135","2,109,935","8,220","279,202","1,242,091","2,018,135","8,183","278,925","1,241,748","1,801,431","8,061","30,934","457,872","443,702","3,850","1,604,034",44.1,"1,601,934",45.2,"1,555,678",46.7,"1,065,803",57.5,"626,298",66.9,"628,851","953,428","20,701","1,054","4,085,290",64.7,"3,639,446",57.6,"9,204,827","145,787","199,954","1,242,126","2,109,887","279,214","8,219"
03/01/2022,9,ME,"3,192,350","151,900","1,256,820","1,783,630",0,"237,489","269,411","291,440","1,119,080","2,704,718","2,620,891","2,472,542","798,198","142,684","1,100,873","1,457,850","3,311","201,212","221,184","225,727","279,809","2,718,128","1,198,272",89.1,"1,153,722",95,"1,086,571",95,"322,681",95,"1,053,406",78.4,"1,014,279",85.6,"953,265",87,"280,465",95,"131,245","379,206","542,204",751,"131,223","379,185","503,124",747,"131,165","379,125","442,293",682,"24,609","127,745","127,853",258,"566,062",53.7,"565,996",55.8,"547,483",57.4,"373,029",67.8,"211,185",75.3,"261,330","293,589","10,561",582,"1,198,127",93.6,"1,053,372",82.3,"2,704,559","211,182","249,271","379,199","542,196","131,226",751
03/01/2022,9,NE,"3,770,510","149,400","1,328,580","2,292,530",0,"194,918","233,121","258,549","1,206,730","3,083,688","2,982,218","2,782,046","818,398","93,381","1,109,829","1,874,404","6,074","159,412","184,383","190,769","261,923","3,096,693","1,342,514",69.4,"1,287,217",79.6,"1,192,284",81.8,"306,788",95,"1,209,495",62.5,"1,163,703",71.9,"1,078,423",73.9,"284,784",91.1,"87,455","411,889","708,583","1,568","87,430","411,850","662,870","1,553","87,363","411,679","577,901","1,480","6,939","138,453","138,480",912,"584,012",48.3,"583,911",50.2,"564,410",52.3,"364,254",65.4,"211,353",74.2,"228,839","348,426","6,419",328,"1,342,234",74.4,"1,209,435",67.1,"3,083,337","170,961","209,063","411,867","708,561","87,440","1,567"
03/01/2022,9,NJ,"20,953,935","944,600","7,509,860","12,499,475",0,"235,910","275,045","301,773","1,420,090","16,576,743","16,024,352","14,900,463","3,683,125","565,535","6,246,962","9,761,814","2,432","186,629","210,338","214,592","249,613","17,050,094","7,908,705",89,"7,598,539",95,"7,048,237",95,"1,596,377",95,"6,598,782",74.3,"6,348,446",83.3,"5,871,477",84.6,"1,343,303",91,"510,115","2,280,210","3,807,333","1,124","510,017","2,280,125","3,557,201","1,103","509,752","2,279,422","3,081,233","1,070","92,835","624,454","625,778",236,"2,984,879",45.2,"2,984,349",47,"2,870,484",48.9,"1,745,068",58.9,"888,346",66.1,"1,278,680","1,643,875","62,267",57,"7,907,479",94.5,"6,598,650",78.9,"16,575,507","198,094","250,420","2,280,177","3,807,296","510,054","1,123"
03/01/2022,9,MO,"11,075,305","422,600","4,200,000","6,452,705",0,"180,455","211,534","232,340","1,042,840","8,659,954","8,434,500","7,956,644","2,467,577","248,353","3,129,332","5,279,948","2,321","141,101","161,095","166,916","232,344","8,620,548","4,012,007",65.4,"3,882,410",74.2,"3,643,113",76.4,"1,012,027",95,"3,384,105",55.1,"3,288,081",62.8,"3,085,388",64.7,"883,746",83.2,"235,314","1,152,176","1,995,919",696,"235,282","1,152,155","1,899,979",665,"235,045","1,151,674","1,698,198",471,"39,979","402,613","440,988",166,"1,384,023",40.9,"1,383,871",42.1,"1,348,052",43.7,"939,763",54.8,"568,286",64.3,"566,904","800,064","16,992",63,"4,011,636",69.5,"3,384,062",58.7,"8,659,579","150,096","191,968","1,152,163","1,995,908","235,298",693
03/01/2022,9,DD2,"6,631,310","210,000","2,160,140","4,261,170",0,0,0,0,0,"7,251,696","7,147,728","6,773,069","573,860","320,188","2,402,799","4,506,044","22,665",0,0,0,0,"7,251,696","4,098,296",0,"4,030,671",0,"3,822,871",0,"355,879",0,"3,101,814",0,"3,065,716",0,"2,903,289",0,"191,166",0,"286,593","961,843","1,853,212",166,"286,565","961,817","1,817,168",166,"286,364","961,605","1,655,160",160,"9,580","66,609","114,977",0,"1,734",0.1,"1,734",0.1,"1,730",0.1,256,0,59,0,526,"1,175",33,0,"4,098,077",0,"3,101,748",0,"7,251,424",0,0,"961,824","1,853,185","286,573",166
03/01/2022,9,WY,"934,885","48,000","410,640","476,245",0,"161,533","190,513","210,075","942,624","731,345","715,535","678,242","222,084","28,713","319,455","382,533",644,"126,364","145,813","152,405","223,922","731,453","335,727",58,"326,833",66.6,"308,136",69.2,"91,588",92.3,"293,046",50.6,"286,063",58.3,"269,918",60.7,"82,607",83.3,"26,501","118,241","148,172",132,"26,497","118,239","141,195",132,"26,476","118,214","125,098",130,"3,920","42,083","36,543",61,"122,034",41.6,"122,021",42.7,"119,543",44.3,"86,510",56.5,"54,957",66.5,"56,636","63,612","1,740",46,"335,692",61.7,"293,039",53.9,"731,304","134,473","171,908","118,240","148,169","26,498",132
03/01/2022,9,AL,"9,254,240","394,900","4,015,060","4,844,280",0,"188,739","221,030","242,583","1,088,940","6,100,421","5,998,537","5,700,210","1,832,755","174,893","2,660,126","3,264,928",474,"124,418","143,270","149,420","215,660","6,218,868","3,035,346",61.9,"2,974,181",71,"2,812,748",73.7,"809,004",95,"2,463,862",50.3,"2,425,688",57.9,"2,299,051",60.3,"689,448",81.1,"163,694","1,018,109","1,281,404",655,"163,683","1,018,090","1,243,260",655,"163,597","1,017,610","1,117,193",651,"36,827","366,061","286,144",416,"844,831",34.3,"844,736",34.8,"831,920",36.2,"632,436",47.1,"391,205",56.7,"417,138","412,463","15,150",80,"3,034,929",65.9,"2,463,799",53.5,"6,099,950","132,354","200,794","1,018,105","1,281,354","163,685",655
03/01/2022,9,AR,"5,883,220","251,300","2,456,960","3,174,960",0,"194,950","230,061","253,844","1,123,010","4,089,449","3,985,722","3,733,987","1,152,708","121,745","1,747,320","2,216,512","3,872","135,511","155,860","161,111","220,032","4,132,896","1,984,071",65.7,"1,921,973",75.2,"1,789,699",77.2,"495,296",94.5,"1,614,916",53.5,"1,572,928",61.5,"1,465,729",63.2,"416,474",79.5,"111,829","657,626","844,277","1,184","111,700","657,605","802,739",884,"111,280","656,458","697,146",845,"15,725","233,903","166,377",469,"610,396",37.8,"610,283",38.8,"596,393",40.7,"424,732",52.4,"259,414",62.3,"298,855","301,400","9,701",440,"1,982,217",70.1,"1,614,593",57.1,"4,087,381","144,464","207,936","657,613","844,089","111,708","1,183"
03/01/2022,9,MA,"16,184,590","609,200","6,131,700","9,443,690",0,"234,814","268,992","292,156","1,384,090","14,279,957","13,732,907","12,811,867","3,170,392","400,244","5,588,087","8,291,186",440,"207,181","228,245","231,274","271,128","14,324,843","6,634,337",95,"6,331,789",95,"5,887,851",95,"1,381,045",95,"5,350,298",77.6,"5,107,909",84.9,"4,739,160",85.5,"1,095,001",93.6,"379,818","1,883,628","3,086,650",202,"379,788","1,883,589","2,844,334",198,"378,547","1,878,245","2,482,191",177,"74,224","495,238","525,465",74,"2,648,607",49.5,"2,648,299",51.8,"2,537,348",53.5,"1,484,672",62.9,"761,000",69.5,"1,246,365","1,376,318","25,903",21,"6,631,586",95,"5,349,185",81.9,"14,276,124","218,452","247,655","1,883,619","3,085,553","379,812",201
